"TIMESTAMP","RECORD","batt_volt_Avg","PTemp","Dendro_Avg(1)","Dendro_Avg(2)","Dendro_Avg(3)","Dendro_Avg(4)","Dendro_Avg(5)","Dendro_Avg(6)"
"2012-06-04 01:10:00",57,12.4,15.73,1165.797,1686.354,3396.174,1598.009,1960.904,2662.297
"2012-06-04 01:20:00",58,12.4,15.68,1165.797,1686.354,3396.649,1598.009,1960.904,2662.229
"2012-06-04 01:30:00",59,12.4,15.63,1165.797,1686.354,3396.785,1598.009,1960.904,2662.705
"2012-06-04 01:40:00",60,12.4,15.55,1166.409,1686.354,3397.533,1598.009,1960.904,2663.588
"2012-06-04 01:50:00",61,12.4,15.48,1166.205,1686.354,3396.513,1598.213,1960.564,2662.637
"2012-06-04 02:00:00",62,12.4,15.41,1165.797,1686.083,3395.494,1597.669,1959.681,2661.549
"2012-06-04 02:10:00",63,12.4,15.34,1165.797,1685.879,3395.63,1597.466,1959.885,2661.549
"2012-06-04 02:20:00",64,12.4,15.24,1165.661,1686.083,3395.29,1597.737,1959.953,2661.481
"2012-06-04 02:30:00",65,12.4,15.12,1150.779,1664.54,3352.137,1577.35,1934.604,2627.571
"2012-06-04 02:40:00",66,12.4,15,1134.401,1640.143,3303.479,1554.38,1906.538,2588.903
"2012-06-04 02:50:00",67,12.4,14.9,1141.604,1651.016,3324.954,1564.506,1918.906,2605.96
"2012-06-04 03:00:00",68,12.4,14.78,1148.808,1660.87,3344.798,1573.748,1930.187,2621.318
"2012-06-04 03:10:00",69,12.4,14.68,1156.419,1672.151,3367.087,1584.554,1943.167,2638.988
"2012-06-04 03:20:00",70,12.4,14.68,1146.361,1657.54,3337.934,1570.962,1926.178,2615.746
"2012-06-04 03:30:00",71,12.4,14.8,1145.274,1656.181,3334.468,1569.331,1923.935,2613.095
"2012-06-04 03:40:00",72,12.4,15,1145.41,1656.453,3334.196,1569.467,1924.139,2613.299
"2012-06-04 03:50:00",73,12.4,15.24,1145.342,1655.705,3332.973,1569.399,1922.848,2612.348
"2012-06-04 04:00:00",74,12.4,15.43,1144.051,1655.094,3331.138,1568.516,1922.848,2610.785
"2012-06-04 04:10:00",75,12.4,15.55,1144.051,1655.094,3330.866,1568.176,1922.168,2610.581
"2012-06-04 04:20:00",76,12.4,15.63,1144.051,1654.754,3330.866,1568.108,1921.489,2610.377
"2012-06-04 04:30:00",77,12.4,15.68,1144.051,1654.822,3330.934,1568.108,1921.489,2610.241
"2012-06-04 04:40:00",78,12.4,15.68,1144.051,1655.094,3330.934,1568.108,1921.489,2610.581
"2012-06-04 04:50:00",79,12.4,15.7,1144.051,1655.026,3330.934,1568.108,1921.489,2610.309
"2012-06-04 05:00:00",80,12.4,15.73,1144.051,1655.094,3330.934,1568.108,1921.489,2610.445
"2012-06-04 05:10:00",81,12.39,15.75,1144.051,1655.094,3330.934,1568.108,1921.489,2610.581
"2012-06-04 05:20:00",82,12.39,15.75,1144.051,1654.754,3330.934,1568.108,1921.489,2610.581
"2012-06-04 05:30:00",83,12.39,15.77,1138.207,1646.123,3315.236,1560.496,1911.771,2597.669
"2012-06-04 05:40:00",84,12.39,15.8,1122.032,1623.018,3268.141,1538.07,1884.588,2560.496
"2012-06-04 05:50:00",85,12.39,15.73,1116.188,1615.135,3252.103,1530.595,1875.753,2547.992
"2012-06-04 06:00:00",86,12.39,15.63,1111.431,1607.795,3237.832,1524.071,1867.054,2536.915
"2012-06-04 06:10:00",87,12.39,15.51,1115.373,1613.911,3250.336,1529.644,1874.122,2546.225
"2012-06-04 06:20:00",88,12.39,15.41,1113.334,1610.921,3243.405,1526.857,1870.52,2540.992
"2012-06-04 06:30:00",89,12.39,15.34,1115.373,1614.047,3250.268,1529.644,1874.462,2546.633
